"Order_ID","Customer_ID","employee_id","order_type","Customer_Country","Customer_Gender","Customer_Name","Customer_Type","order_date","delivery_date","customer_birthdate","costprice_per_unit","total_retail_price","product_quantity","product_id","product_name","product_group","product_category","product_line","supplier_country","supplier_id","supplier_name","age","age_group","customer_activity","customer_type_group","profit"
"  1231936241","         111","120127","Retail","AU","F","Karolina Dokter","Orion  Club members medium activity","       22268","       22268","       11684","           5","        22.2","           2","220101400017","Men's Cap","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          34","31-45 years old","Medium Activity","Orion Club","        12.2"
"  1231950921","           5","99999999","Catalog","US","F","Sandrina Stephano","Orion Club Gold members medium activity","       22270","       22272","       13339","       55.85","       265.6","           2","230100500093","Mayday W'S Sports Pu","Outdoor Gear","Outdoors","Outdoors","US","        4646","Mayday Inc","          30","15-30 years old","Medium Activity","Orion Club Gold","       153.9"
"  1231952752","         111","99999999","Catalog","AU","F","Karolina Dokter","Orion  Club members medium activity","       22271","       22273","       11684","       26.55","       105.8","           2","220100100298","Big Guy Men's Twill","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          34","31-45 years old","Medium Activity","Orion Club","        52.7"
"  1231953192","       70210","99999999","Internet","CA","M","Alex Santinello","Orion  Club members medium activity","       22271","       22272","       15817","        51.4","       199.4","           2","240200100052","Bretagne Stabilities","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          23","15-30 years old","Medium Activity","Orion Club","        96.6"
"  1231956902","           5","121037","Retail","US","F","Sandrina Stephano","Orion Club Gold members medium activity","       22271","       22271","       13339","        31.2","       136.8","           2","220101400276","Pine Sweat with Hood","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          30","15-30 years old","Medium Activity","Orion Club Gold","        74.4"
"  1231976710","          19","99999999","Internet","DE","M","Oliver S. F\u00fc\u00d","Orion Club Gold members high activity","       22275","       22279","        7724","        6.05","        56.4","           4","240300100020","Fitness Dumbbell Foa","Fitness","Indoor Sports","Sports","NL","       16542","TrimSport B.V.","          45","31-45 years old","High Activity","Orion Club Gold","        32.2"
"  1231982684","         183","120158","Retail","AU","M","Duncan Robertshawe","Orion Club members low activity","       22276","       22276","         449","       14.35","       107.1","           3","240400300033","Smasher Polo-Shirt w","Tennis","Racket Sports","Sports","GB","        1280","British Sports Ltd","          65","61-75 years old","Low Activity","Orion Club","       64.05"
"  1231986335","         195","120148","Retail","AU","M","Cosi Rimmington","Orion Club members low activity","       22277","       22277","         680","        16.8","          38","           1","230100500008","Dome Tent Monodome A","Outdoor Gear","Outdoors","Outdoors","GB","         316","Prime Sports Ltd","          64","61-75 years old","Low Activity","Orion Club","        21.2"
"  1232003930","       70046","99999999","Internet","CA","M","Tommy Mcdonald","Orion Club members low activity","       22280","       22281","        5863","       12.35","          49","           2","240200100124","Hi-fly Staff Towel B","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          50","46-60 years old","Low Activity","Orion Club","        24.3"
"  1232007693","           5","99999999","Catalog","US","F","Sandrina Stephano","Orion Club Gold members medium activity","       22280","       22284","       13339","      174.75","       353.6","           1","240100400044","Perfect Fit Men's Ro","Skates","Assorted Sports Arti","Sports","US","       13198","Twain Inc","          30","15-30 years old","Medium Activity","Orion Club Gold","      178.85"
"  1232007700","          45","121066","Retail","US","F","Dianne Patchin","Orion Club Gold members low activity","       22280","       22280","       13275","        53.6","       249.6","           2","230100100045","Duwall Pants","Anoraks & Parkas","Outdoors","Outdoors","US","         772","AllSeasons Outdoor C","          30","15-30 years old","Low Activity","Orion Club Gold","       142.4"
"  1232087464","          53","120143","Retail","AU","F","Dericka Pockran","Orion  Club members high activity","       22293","       22293","        4188","       42.15","       336.4","           4","230100600022","Expedition10,Medium,","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          55","46-60 years old","High Activity","Orion Club","       167.8"
"  1232092527","          49","121039","Retail","US","F","Annmarie Leveille","Orion Club Gold members high activity","       22293","       22293","       15172","         2.6","         6.5","           1","220100200004","Green Lime Atletic S","Green Tomato","Clothes","Clothes & Shoes","US","       18139","Green Lime Sports In","          25","15-30 years old","High Activity","Orion Club Gold","         3.9"
"  1232161564","          34","121040","Retail","US","M","Alvan Goheen","Orion Club members low activity","       22303","       22303","       14993","       50.75","       101.3","           1","220100100197","Big Guy Men's Mid La","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          25","15-30 years old","Low Activity","Orion Club","       50.55"
"  1232217725","          89","99999999","Catalog","US","F","Wynella Lewis","Orion  Club members high activity","       22312","       22315","       -3017","          61","       283.4","           2","230100100062","Topper Pants","Anoraks & Parkas","Outdoors","Outdoors","US","         772","AllSeasons Outdoor C","          74","61-75 years old","High Activity","Orion Club","       161.4"
"  1232240447","         195","120150","Retail","AU","M","Cosi Rimmington","Orion Club members low activity","       22316","       22316","         680","       16.65","        77.6","           2","230100200059","Deer Backpack","Backpacks","Outdoors","Outdoors","ES","        4742","L\u00fcna sastreria","          64","61-75 years old","Low Activity","Orion Club","        44.3"
"  1232241009","       70046","99999999","Internet","CA","M","Tommy Mcdonald","Orion Club members low activity","       22316","       22317","        5863","         9.2","        22.2","           1","240200200039","Eagle Plain Cap","Golf Clothes","Golf","Sports","US","       10225","HighPoint Trading","          50","46-60 years old","Low Activity","Orion Club","          13"
"  1232307056","         171","120148","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       22326","       22326","       11375","       30.35","         146","           2","230100500081","Lucky Tech Classic R","Outdoor Gear","Outdoors","Outdoors","US","         772","AllSeasons Outdoor C","          35","31-45 years old","High Activity","Orion Club","        85.3"
"  1232311932","          20","121039","Retail","US","M","Michael Dineley","Orion  Club members medium activity","       22326","       22326","        5951","        42.4","         206","           2","220100300025","Lucky Knitwear Wool","Knitwear","Clothes","Clothes & Shoes","US","         772","AllSeasons Outdoor C","          50","46-60 years old","Medium Activity","Orion Club","       121.2"
"  1232331499","          23","99999999","Catalog","US","M","Tulio D\u00e9vereaux","Internet/Catalog Customers","       22329","       22333","        2527","       78.15","       369.8","           2","230100100051","Lucky Voss Jacket","Anoraks & Parkas","Outdoors","Outdoors","US","         772","AllSeasons Outdoor C","          59","46-60 years old","Not Available","Internet/Catalog Customers","       213.5"
"  1232373481","          13","99999999","Catalog","DE","M","Markus Sepke","Orion Club Gold members low activity","       22336","       22339","       16638","       82.85","       165.5","           1","220200100229","Woman's Air Zoom Ste","Eclipse Shoes","Shoes","Clothes & Shoes","US","        1303","Eclipse Inc","          21","15-30 years old","Low Activity","Orion Club Gold","       82.65"
"  1232410925","           4","99999999","Internet","US","M","James Kvarniq","Orion Club members low activity","       22341","       22342","       11500","        18.8","        47.7","           1","240800200030","Ii Pmt,Bone","Winter Sports","Winter Sports","Sports","CA","       16814","CrystalClear Optics","          35","31-45 years old","Low Activity","Orion Club","        28.9"
"  1232455720","           4","121100","Retail","US","M","James Kvarniq","Orion Club members low activity","       22348","       22348","       11500","       23.25","          53","           1","240600100017","Swim Suit Laurel","Bathing Suits","Swim Sports","Sports","ES","        4742","L\u00fcna sastreria","          35","31-45 years old","Low Activity","Orion Club","       29.75"
