Employee_ID,Employee_Country,Employee_Name,Employee_Gender,Job,Manager_Hierarchy,employee_birthdate,employee_hire_date,employee_term_date,salary
121001,US,Tony House,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Goods Entrance""},{""level"":4,""id"":""Stock Admin""},{""level"":5,""id"":""Warehouse Manager""}]","[{""level"":1,""id"":""121000""},{""level"":2,""id"":""121141""},{""level"":3,""id"":""120261""},{""level"":4,""id"":""120259""}]",21JAN1976,01SEP1994,.,"$52,338 "
121002,US,Terry-Ann Clark,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Goods Entrance""},{""level"":4,""id"":""Stock Admin""},{""level"":5,""id"":""Warehouse Assistant II""}]","[{""level"":1,""id"":""121001""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",18SEP1971,01DEC1996,31AUG2021,"$31,980 "
121003,US,Troyce Van Der Wiele,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Goods Entrance""},{""level"":4,""id"":""Stock Admin""},{""level"":5,""id"":""Warehouse Assistant I""}]","[{""level"":1,""id"":""121001""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",05MAY2005,01JUL2023,.,"$31,200 "
121004,US,Kellen Smith,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Security""},{""level"":4,""id"":""Security Guards""},{""level"":5,""id"":""Security Manager""}]","[{""level"":1,""id"":""121000""},{""level"":2,""id"":""121141""},{""level"":3,""id"":""120261""},{""level"":4,""id"":""120259""}]",03AUG1961,01JAN1991,.,"$37,074 "
121005,US,Yuh-Lang Mclamb,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Security""},{""level"":4,""id"":""Security Guards""},{""level"":5,""id"":""Security Guard I""}]","[{""level"":1,""id"":""121004""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",15JUL2001,01FEB2021,.,"$30,024 "
121006,US,Bernard Bolster,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Security""},{""level"":4,""id"":""Security Guards""},{""level"":5,""id"":""Security Guard I""}]","[{""level"":1,""id"":""121004""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",12OCT2003,01NOV2021,31OCT2022,"$31,374 "
121007,US,John Banaszak,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Security""},{""level"":4,""id"":""Security Guards""},{""level"":5,""id"":""Security Guard II""}]","[{""level"":1,""id"":""121004""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",12OCT1981,01FEB2004,.,"$32,748 "
121008,US,Eron Mckenzie,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Security""},{""level"":4,""id"":""Security Guards""},{""level"":5,""id"":""Security Guard II""}]","[{""level"":1,""id"":""121004""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",03JUL1986,01AUG2010,.,"$33,450 "
121009,US,Robert Goodwin,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Service Center""},{""level"":4,""id"":""Service""},{""level"":5,""id"":""Service Administrator I""}]","[{""level"":1,""id"":""121000""},{""level"":2,""id"":""121141""},{""level"":3,""id"":""120261""},{""level"":4,""id"":""120259""}]",04DEC1996,01AUG2016,.,"$39,546 "
121010,US,Donald Lamp,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Service Center""},{""level"":4,""id"":""Service""},{""level"":5,""id"":""Service Assistant I""}]","[{""level"":1,""id"":""121009""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",14AUG2001,01MAR2023,.,"$30,234 "
121011,US,Steven Banchi,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Service Center""},{""level"":4,""id"":""Service""},{""level"":5,""id"":""Service Assistant I""}]","[{""level"":1,""id"":""121009""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",11MAR1961,01JAN1991,.,"$30,882 "
121012,US,Carmelo Broome,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Service Center""},{""level"":4,""id"":""Service""},{""level"":5,""id"":""Service Assistant II""}]","[{""level"":1,""id"":""121009""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",26JAN2003,01SEP2020,30NOV2021,"$35,490 "
121013,US,Seco Hargrave,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Engineering""},{""level"":3,""id"":""Engineering""},{""level"":4,""id"":""Electrical Workshop""},{""level"":5,""id"":""Electrician II""}]","[{""level"":1,""id"":""121016""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",28APR1996,01APR2017,.,"$32,010 "
121014,US,Donelle Liguori,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Engineering""},{""level"":3,""id"":""Engineering""},{""level"":4,""id"":""Electrical Workshop""},{""level"":5,""id"":""Electrician III""}]","[{""level"":1,""id"":""121016""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",01MAY1991,01AUG2016,.,"$34,212 "
121015,US,Wilson Elmoslamy,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Engineering""},{""level"":3,""id"":""Engineering""},{""level"":4,""id"":""Engineering""},{""level"":5,""id"":""Technician I""}]","[{""level"":1,""id"":""121016""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",13DEC1996,01SEP2017,.,"$31,368 "
121016,US,Lutezenia Sullivan,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Engineering""},{""level"":3,""id"":""Engineering""},{""level"":4,""id"":""Engineering""},{""level"":5,""id"":""Technical Manager""}]","[{""level"":1,""id"":""121000""},{""level"":2,""id"":""121141""},{""level"":3,""id"":""120261""},{""level"":4,""id"":""120259""}]",19JAN1993,01SEP2021,.,"$57,690 "
121017,US,Gilbert Arizmendi,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Engineering""},{""level"":3,""id"":""Engineering""},{""level"":4,""id"":""Engineering""},{""level"":5,""id"":""Technician II""}]","[{""level"":1,""id"":""121016""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",06JAN2001,01MAR2022,.,"$35,070 "
121018,US,Julienne Magolan,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Assorted Sports Articles""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",03JAN1961,01JAN1991,30APR2020,"$33,072 "
121019,US,Scott Desanctis,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Assorted Sports Articles""},{""level"":5,""id"":""Sales Rep. IV""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",25JUN2003,01JUN2021,31JUL2022,"$37,584 "
121020,US,Cherda Ridley,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Assorted Sports Articles""},{""level"":5,""id"":""Sales Rep. IV""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",23FEB2001,01MAY2019,.,"$38,100 "
121021,US,Priscilla Farren,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Assorted Sports Articles""},{""level"":5,""id"":""Sales Rep. IV""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",10DEC1991,01MAR2011,.,"$39,582 "
121022,US,Robert Stevens,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Assorted Sports Articles""},{""level"":5,""id"":""Sales Rep. IV""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",28OCT1996,01FEB2019,31AUG2021,"$38,652 "
121023,US,Shawn Fuller,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Assorted Sports Articles""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",13MAR1981,01MAY2006,31AUG2022,"$31,212 "
121024,US,Michael Westlund,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Assorted Sports Articles""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",21SEP2001,01MAY2021,.,"$31,920 "
121025,US,Barnaby Cassey,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Assorted Sports Articles""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",10OCT1966,01SEP1992,.,"$33,954 "
121026,US,Terrill Jaime,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Children Sports""},{""level"":5,""id"":""Sales Rep. IV""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",08NOV2003,01APR2023,.,"$37,818 "
121027,US,Allan Rudder,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Children Sports""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",05MAY1981,01DEC2006,.,"$31,398 "
121028,US,William Smades,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Children Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",27APR2005,01NOV2023,.,"$31,902 "
121029,US,Kuo-Chung Mcelwee,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Children Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",22DEC1981,01DEC2006,.,"$32,670 "
121030,US,Jeryl Areu,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Children Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",12NOV1996,01FEB2018,.,"$32,094 "
121031,US,Scott Filan,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Children Sports""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",09JUL1981,01AUG2002,.,"$33,672 "
121032,US,Nasim Smith,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Children Sports""},{""level"":5,""id"":""Sales Rep. IV""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",24FEB2005,01MAR2023,.,"$37,602 "
121033,US,Kristie Snitzer,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Children Sports""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",06NOV2003,01JUN2021,.,"$35,730 "
121034,US,John Kirkman,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Children Sports""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",23AUG2005,01JAN2024,.,"$32,532 "
121035,US,James Blackley,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Children Sports""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",25MAR1961,01JAN1991,.,"$31,752 "
121036,US,Teresa Mesley,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Clothes""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",18JUL2005,01OCT2020,31OCT2022,"$31,158 "
121037,US,Muthukumar Miketa,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Clothes""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",12JUN1991,01MAR2019,.,"$33,972 "
121038,US,David Anstey,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Clothes""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",13FEB2005,01AUG2023,01FEB2024,"$30,342 "
121039,US,Donald Washington,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Clothes""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",03JUN1971,01MAY1997,.,"$32,952 "
121040,US,Brienne Darrohn,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Clothes""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",06JUL1976,01NOV1999,.,"$35,430 "
121041,US,Jaime Wetherington,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Clothes""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",04FEB1961,01JAN1991,.,"$31,344 "
121042,US,Joseph Robbin-Coker,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Clothes""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",04APR1996,01NOV2016,.,"$34,614 "
121043,US,Sigrid Kagarise,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Clothes""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",09NOV1986,01MAR2009,.,"$33,870 "
121044,US,Ray Abbott,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Clothes""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121144""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",11DEC1971,01AUG1992,.,"$30,792 "
121045,US,Cascile Hampton,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Golf""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",13JUN1981,01JAN2011,28FEB2021,"$34,272 "
121046,US,Roger Mandzak,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Golf""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",07SEP2001,01JUL2023,01JAN2024,"$31,014 "
121047,US,Karen Grzebien,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Golf""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",26NOV1996,01SEP2023,01MAR2024,"$30,984 "
121048,US,Lawrie Clark,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Golf""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",24JUN2001,01SEP2023,01MAR2024,"$31,872 "
121049,US,Perrior Bataineh,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Golf""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",14FEB2003,01DEC2023,.,"$32,316 "
121050,US,Patricia Capristo-Abramczyk,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Golf""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",12JAN2003,01DEC2023,.,"$31,296 "
121051,US,Glorina Myers,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Golf""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",02MAY1966,01NOV1995,.,"$31,230 "
121052,US,Richard Fay,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Golf""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",09JAN2003,01NOV2023,.,"$32,280 "
121053,US,Tywanna Mcdade,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Indoor Sports""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",23SEP1961,01FEB1991,.,"$35,946 "
121054,US,Daniel Pulliam,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Indoor Sports""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",12NOV1971,01NOV1993,.,"$35,766 "
121055,US,Clement Davis,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Indoor Sports""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",08JAN2005,01AUG2023,.,"$36,222 "
121056,US,Stacey Lyszyk,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Shoes""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",05JUL2001,01MAY2020,.,"$33,990 "
121057,US,Tachaun Voron,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Shoes""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",26DEC1976,01DEC1997,.,"$30,150 "
121058,US,Del Kohake,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Shoes""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",12JUL1991,01OCT2019,.,"$31,524 "
121059,US,Jacqulin Carhide,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Shoes""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",25OCT1976,01APR1998,31DEC2020,"$32,910 "
121060,US,Elizabeth Spofford,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Shoes""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",08JUN1961,01JAN1991,.,"$34,560 "
121061,US,Lauris Hassam,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Shoes""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",16JUL1971,01JUL2001,.,"$35,778 "
121062,US,Debra Armant,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. IV""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",28OCT2001,01AUG2023,.,"$36,366 "
